CURSO;CAMPUS;ANO;SEM;QUANTIDADE
04GV-DIREITO;GOVERNADOR VALADARES;2014;3;         6
04GV-DIREITO;GOVERNADOR VALADARES;2015;1;         7
04GV-DIREITO;GOVERNADOR VALADARES;2015;3;        10
04GV-DIREITO;GOVERNADOR VALADARES;2016;1;        11
04GV-DIREITO;GOVERNADOR VALADARES;2016;3;        20
04GV-DIREITO;GOVERNADOR VALADARES;2017;1;        11
04GV-DIREITO;GOVERNADOR VALADARES;2017;3;        14
04GV-DIREITO;GOVERNADOR VALADARES;2018;1;        21
04GV-DIREITO;GOVERNADOR VALADARES;2018;3;        26
04GV-DIREITO;GOVERNADOR VALADARES;2019;1;        17
04GV-DIREITO;GOVERNADOR VALADARES;2019;2;         1
04GV-DIREITO;GOVERNADOR VALADARES;2019;3;        15
04GV-DIREITO;GOVERNADOR VALADARES;2020;1;        16
04GV-DIREITO;GOVERNADOR VALADARES;2020;3;        13
04GV-DIREITO;GOVERNADOR VALADARES;2021;1;        10
04GV-DIREITO;GOVERNADOR VALADARES;2021;3;        10
04GV-DIREITO;GOVERNADOR VALADARES;2022;1;        13
04GV-DIREITO;GOVERNADOR VALADARES;2022;3;        13
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1980;3;         1
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1981;3;         1
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1983;1;         1
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1983;3;         2
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1984;1;         1
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1984;3;         2
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1985;3;         1
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1986;1;         1
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1986;3;         2
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1987;1;         6
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1987;3;         6
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1988;1;         2
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1988;3;         2
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1989;1;         3
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1989;3;         4
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1990;1;         3
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1990;3;         3
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1991;1;         4
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1991;3;         6
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1992;1;         4
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1992;3;         4
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1993;1;         3
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1993;3;         8
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1994;1;         7
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1994;3;        11
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1995;1;        10
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1995;3;        13
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1996;1;        13
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1996;3;        11
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1997;1;        12
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1997;3;        10
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1998;1;        12
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1998;3;        11
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1999;1;        12
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;1999;3;        14
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2000;1;        15
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2000;3;        21
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2001;1;        21
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2001;3;        20
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2002;1;        11
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2002;3;        10
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2003;1;         8
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2003;3;        10
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2004;1;         7
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2004;3;         8
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2005;1;        12
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2005;3;        14
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2006;1;         9
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2006;3;         8
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2007;1;        10
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2007;3;         7
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2008;1;         4
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2008;3;         3
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2009;1;         7
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2009;3;         9
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2010;1;        13
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2010;3;        15
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2011;1;        10
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2011;3;         9
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2012;1;        12
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2012;3;        14
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2013;1;        17
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2013;3;        20
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2014;1;        16
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2014;3;        14
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2015;1;        18
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2015;3;        15
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2016;1;        19
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2016;3;        10
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2017;1;         9
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2017;3;        13
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2018;1;        11
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2018;3;         7
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2019;1;        11
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2019;3;         3
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2020;1;         6
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2020;3;         5
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2021;1;         5
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2021;3;         7
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2022;1;        14
05A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2022;3;         6
05GV-FARMÁCIA;GOVERNADOR VALADARES;2013;3;         4
05GV-FARMÁCIA;GOVERNADOR VALADARES;2014;1;         8
05GV-FARMÁCIA;GOVERNADOR VALADARES;2014;3;        10
05GV-FARMÁCIA;GOVERNADOR VALADARES;2015;1;        11
05GV-FARMÁCIA;GOVERNADOR VALADARES;2015;3;        14
05GV-FARMÁCIA;GOVERNADOR VALADARES;2016;1;        21
05GV-FARMÁCIA;GOVERNADOR VALADARES;2016;3;        23
05GV-FARMÁCIA;GOVERNADOR VALADARES;2017;1;        14
05GV-FARMÁCIA;GOVERNADOR VALADARES;2017;3;        13
05GV-FARMÁCIA;GOVERNADOR VALADARES;2018;1;        11
05GV-FARMÁCIA;GOVERNADOR VALADARES;2018;3;        11
05GV-FARMÁCIA;GOVERNADOR VALADARES;2019;1;        16
05GV-FARMÁCIA;GOVERNADOR VALADARES;2019;3;        13
05GV-FARMÁCIA;GOVERNADOR VALADARES;2020;1;        15
05GV-FARMÁCIA;GOVERNADOR VALADARES;2020;3;         8
05GV-FARMÁCIA;GOVERNADOR VALADARES;2020;4;         6
05GV-FARMÁCIA;GOVERNADOR VALADARES;2021;1;         9
05GV-FARMÁCIA;GOVERNADOR VALADARES;2021;2;         1
05GV-FARMÁCIA;GOVERNADOR VALADARES;2021;3;        15
05GV-FARMÁCIA;GOVERNADOR VALADARES;2022;1;        11
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1989;1;         1
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1989;3;         2
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1990;3;         5
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1991;1;         2
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1991;3;         5
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1992;1;         4
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1992;3;         2
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1993;1;         2
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1993;3;         9
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1994;1;        10
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1994;3;        14
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1995;1;        12
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1995;3;        12
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1996;1;         8
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1996;3;         7
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1997;1;         7
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1997;3;         7
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1998;1;         6
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1998;3;         5
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1999;1;         4
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;1999;3;         2
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;2000;1;         1
06A-MATEMÁTICA - MODALIDADE BACHARELADO EM INFORMÁTICA;JUIZ DE FORA;2000;3;         1
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2013;3;         1
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2014;1;         3
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2014;3;         2
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2015;1;         4
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2015;3;         9
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2016;1;         9
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2016;3;        11
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2017;1;        10
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2017;3;        13
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2018;1;        17
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2018;2;         1
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2018;3;        14
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2019;1;        11
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2019;3;        14
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2020;1;        12
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2020;3;         6
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2021;1;         7
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2021;3;        15
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2022;1;         8
06GV-FISIOTERAPIA;GOVERNADOR VALADARES;2022;3;        12
07A-FARMÁCIA;JUIZ DE FORA;1983;1;         3
07A-FARMÁCIA;JUIZ DE FORA;1983;3;         1
07A-FARMÁCIA;JUIZ DE FORA;1984;3;         2
07A-FARMÁCIA;JUIZ DE FORA;1985;1;         1
07A-FARMÁCIA;JUIZ DE FORA;1985;3;         1
07A-FARMÁCIA;JUIZ DE FORA;1986;1;         2
07A-FARMÁCIA;JUIZ DE FORA;1986;3;         1
07A-FARMÁCIA;JUIZ DE FORA;1987;1;         4
07A-FARMÁCIA;JUIZ DE FORA;1987;3;         6
07A-FARMÁCIA;JUIZ DE FORA;1988;1;         2
07A-FARMÁCIA;JUIZ DE FORA;1988;3;         7
07A-FARMÁCIA;JUIZ DE FORA;1989;1;         5
07A-FARMÁCIA;JUIZ DE FORA;1989;3;         2
07A-FARMÁCIA;JUIZ DE FORA;1990;1;         5
07A-FARMÁCIA;JUIZ DE FORA;1990;3;         9
07A-FARMÁCIA;JUIZ DE FORA;1991;1;         2
07A-FARMÁCIA;JUIZ DE FORA;1991;3;         9
07A-FARMÁCIA;JUIZ DE FORA;1992;1;         1
07A-FARMÁCIA;JUIZ DE FORA;1992;3;         7
07A-FARMÁCIA;JUIZ DE FORA;1993;1;        13
07A-FARMÁCIA;JUIZ DE FORA;1993;3;         8
07A-FARMÁCIA;JUIZ DE FORA;1994;1;         8
07A-FARMÁCIA;JUIZ DE FORA;1994;3;        15
07A-FARMÁCIA;JUIZ DE FORA;1995;1;        18
07A-FARMÁCIA;JUIZ DE FORA;1995;3;        19
07A-FARMÁCIA;JUIZ DE FORA;1996;1;        15
07A-FARMÁCIA;JUIZ DE FORA;1996;3;        15
07A-FARMÁCIA;JUIZ DE FORA;1997;1;        12
07A-FARMÁCIA;JUIZ DE FORA;1997;3;        14
07A-FARMÁCIA;JUIZ DE FORA;1998;1;        21
07A-FARMÁCIA;JUIZ DE FORA;1998;3;        21
07A-FARMÁCIA;JUIZ DE FORA;1999;1;        19
07A-FARMÁCIA;JUIZ DE FORA;1999;3;        21
07A-FARMÁCIA;JUIZ DE FORA;2000;1;        16
07A-FARMÁCIA;JUIZ DE FORA;2000;3;        15
07A-FARMÁCIA;JUIZ DE FORA;2001;1;        18
07A-FARMÁCIA;JUIZ DE FORA;2001;3;        20
07A-FARMÁCIA;JUIZ DE FORA;2002;1;        21
07A-FARMÁCIA;JUIZ DE FORA;2002;3;        23
07A-FARMÁCIA;JUIZ DE FORA;2003;1;        28
07A-FARMÁCIA;JUIZ DE FORA;2003;3;        37
07A-FARMÁCIA;JUIZ DE FORA;2004;1;        34
07A-FARMÁCIA;JUIZ DE FORA;2004;3;        42
07A-FARMÁCIA;JUIZ DE FORA;2005;1;        44
07A-FARMÁCIA;JUIZ DE FORA;2005;3;        40
07A-FARMÁCIA;JUIZ DE FORA;2006;1;        42
07A-FARMÁCIA;JUIZ DE FORA;2006;3;        36
07A-FARMÁCIA;JUIZ DE FORA;2007;1;        27
07A-FARMÁCIA;JUIZ DE FORA;2007;3;        19
07A-FARMÁCIA;JUIZ DE FORA;2008;1;        14
07A-FARMÁCIA;JUIZ DE FORA;2008;3;         7
07A-FARMÁCIA;JUIZ DE FORA;2009;1;         9
07A-FARMÁCIA;JUIZ DE FORA;2009;3;         9
07A-FARMÁCIA;JUIZ DE FORA;2010;1;         9
07A-FARMÁCIA;JUIZ DE FORA;2010;3;        11
07A-FARMÁCIA;JUIZ DE FORA;2011;1;         7
07A-FARMÁCIA;JUIZ DE FORA;2011;3;         8
07A-FARMÁCIA;JUIZ DE FORA;2012;1;        11
07A-FARMÁCIA;JUIZ DE FORA;2012;3;        13
07A-FARMÁCIA;JUIZ DE FORA;2013;1;        19
07A-FARMÁCIA;JUIZ DE FORA;2013;3;        21
07A-FARMÁCIA;JUIZ DE FORA;2014;1;        25
07A-FARMÁCIA;JUIZ DE FORA;2014;3;        25
07A-FARMÁCIA;JUIZ DE FORA;2015;1;        23
07A-FARMÁCIA;JUIZ DE FORA;2015;3;        30
07A-FARMÁCIA;JUIZ DE FORA;2016;1;        14
07A-FARMÁCIA;JUIZ DE FORA;2016;3;        17
07A-FARMÁCIA;JUIZ DE FORA;2017;1;        10
07A-FARMÁCIA;JUIZ DE FORA;2017;3;        12
07A-FARMÁCIA;JUIZ DE FORA;2018;1;        24
07A-FARMÁCIA;JUIZ DE FORA;2018;3;        19
07A-FARMÁCIA;JUIZ DE FORA;2019;1;        10
07A-FARMÁCIA;JUIZ DE FORA;2019;3;        10
07A-FARMÁCIA;JUIZ DE FORA;2020;1;         7
07A-FARMÁCIA;JUIZ DE FORA;2020;3;         8
07A-FARMÁCIA;JUIZ DE FORA;2020;4;         2
07A-FARMÁCIA;JUIZ DE FORA;2021;1;         7
07A-FARMÁCIA;JUIZ DE FORA;2021;3;        14
07A-FARMÁCIA;JUIZ DE FORA;2022;1;        12
07A-FARMÁCIA;JUIZ DE FORA;2022;3;         7
07GV-MEDICINA;GOVERNADOR VALADARES;2013;3;         2
07GV-MEDICINA;GOVERNADOR VALADARES;2014;1;         2
07GV-MEDICINA;GOVERNADOR VALADARES;2014;3;         3
07GV-MEDICINA;GOVERNADOR VALADARES;2015;1;         4
07GV-MEDICINA;GOVERNADOR VALADARES;2015;3;         4
07GV-MEDICINA;GOVERNADOR VALADARES;2016;1;         8
07GV-MEDICINA;GOVERNADOR VALADARES;2016;3;         8
07GV-MEDICINA;GOVERNADOR VALADARES;2017;1;         5
07GV-MEDICINA;GOVERNADOR VALADARES;2017;3;         6
07GV-MEDICINA;GOVERNADOR VALADARES;2018;1;         4
07GV-MEDICINA;GOVERNADOR VALADARES;2018;3;         1
07GV-MEDICINA;GOVERNADOR VALADARES;2019;1;         2
07GV-MEDICINA;GOVERNADOR VALADARES;2019;3;         4
07GV-MEDICINA;GOVERNADOR VALADARES;2020;1;         1
07GV-MEDICINA;GOVERNADOR VALADARES;2020;3;         1
07GV-MEDICINA;GOVERNADOR VALADARES;2021;3;         2
07GV-MEDICINA;GOVERNADOR VALADARES;2022;1;         1
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2013;1;         1
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2013;3;         4
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2014;1;         6
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2014;3;         6
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2015;1;         9
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2015;3;         9
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2016;1;         5
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2016;3;         3
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2017;1;         6
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2017;3;         6
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2018;1;         8
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2018;3;         8
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2019;1;         5
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2019;3;         4
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2020;1;         4
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2020;3;         8
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2021;1;         7
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2021;3;         4
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2022;1;         3
08ABI-ABI - FILOSOFIA;JUIZ DE FORA;2022;3;         2
08A-FILOSOFIA;JUIZ DE FORA;1981;3;         1
08A-FILOSOFIA;JUIZ DE FORA;1984;1;         1
08A-FILOSOFIA;JUIZ DE FORA;1985;1;         1
08A-FILOSOFIA;JUIZ DE FORA;1986;3;         1
08A-FILOSOFIA;JUIZ DE FORA;1987;1;         1
08A-FILOSOFIA;JUIZ DE FORA;1987;3;         3
08A-FILOSOFIA;JUIZ DE FORA;1988;1;         2
08A-FILOSOFIA;JUIZ DE FORA;1988;3;         2
08A-FILOSOFIA;JUIZ DE FORA;1989;1;         5
08A-FILOSOFIA;JUIZ DE FORA;1990;1;         1
08A-FILOSOFIA;JUIZ DE FORA;1990;3;         2
08A-FILOSOFIA;JUIZ DE FORA;1991;1;         2
08A-FILOSOFIA;JUIZ DE FORA;1991;3;         1
08A-FILOSOFIA;JUIZ DE FORA;1992;1;         1
08A-FILOSOFIA;JUIZ DE FORA;1992;3;         3
08A-FILOSOFIA;JUIZ DE FORA;1993;1;         4
08A-FILOSOFIA;JUIZ DE FORA;1993;3;         5
08A-FILOSOFIA;JUIZ DE FORA;1994;1;         9
08A-FILOSOFIA;JUIZ DE FORA;1994;3;         7
08A-FILOSOFIA;JUIZ DE FORA;1995;1;         9
08A-FILOSOFIA;JUIZ DE FORA;1995;3;        11
08A-FILOSOFIA;JUIZ DE FORA;1996;1;         9
08A-FILOSOFIA;JUIZ DE FORA;1996;3;        11
08A-FILOSOFIA;JUIZ DE FORA;1997;1;         7
08A-FILOSOFIA;JUIZ DE FORA;1997;3;         5
08A-FILOSOFIA;JUIZ DE FORA;1998;1;         7
08A-FILOSOFIA;JUIZ DE FORA;1998;3;         7
08A-FILOSOFIA;JUIZ DE FORA;1999;1;        11
08A-FILOSOFIA;JUIZ DE FORA;1999;3;        10
08A-FILOSOFIA;JUIZ DE FORA;2000;1;         9
08A-FILOSOFIA;JUIZ DE FORA;2000;3;        12
08A-FILOSOFIA;JUIZ DE FORA;2001;1;         9
08A-FILOSOFIA;JUIZ DE FORA;2001;3;        10
08A-FILOSOFIA;JUIZ DE FORA;2002;1;        19
08A-FILOSOFIA;JUIZ DE FORA;2002;3;        21
08A-FILOSOFIA;JUIZ DE FORA;2003;1;        22
08A-FILOSOFIA;JUIZ DE FORA;2003;3;        29
08A-FILOSOFIA;JUIZ DE FORA;2004;1;        21
08A-FILOSOFIA;JUIZ DE FORA;2004;3;        18
08A-FILOSOFIA;JUIZ DE FORA;2005;1;        28
08A-FILOSOFIA;JUIZ DE FORA;2005;3;        22
08A-FILOSOFIA;JUIZ DE FORA;2006;1;        18
08A-FILOSOFIA;JUIZ DE FORA;2006;3;        19
08A-FILOSOFIA;JUIZ DE FORA;2007;1;        19
08A-FILOSOFIA;JUIZ DE FORA;2007;3;        18
08A-FILOSOFIA;JUIZ DE FORA;2008;1;        17
08A-FILOSOFIA;JUIZ DE FORA;2008;3;        15
08A-FILOSOFIA;JUIZ DE FORA;2009;1;         8
08A-FILOSOFIA;JUIZ DE FORA;2009;3;         9
08A-FILOSOFIA;JUIZ DE FORA;2010;1;        15
08A-FILOSOFIA;JUIZ DE FORA;2010;3;        16
08A-FILOSOFIA;JUIZ DE FORA;2011;1;        17
08A-FILOSOFIA;JUIZ DE FORA;2011;3;        16
08A-FILOSOFIA;JUIZ DE FORA;2012;1;        12
08A-FILOSOFIA;JUIZ DE FORA;2012;3;        11
08A-FILOSOFIA;JUIZ DE FORA;2013;1;        12
08A-FILOSOFIA;JUIZ DE FORA;2013;3;         9
08A-FILOSOFIA;JUIZ DE FORA;2014;1;        10
08A-FILOSOFIA;JUIZ DE FORA;2014;3;         9
08A-FILOSOFIA;JUIZ DE FORA;2015;1;         5
08A-FILOSOFIA;JUIZ DE FORA;2015;3;         5
08A-FILOSOFIA;JUIZ DE FORA;2016;1;         1
08A-FILOSOFIA;JUIZ DE FORA;2016;3;         2
08A-FILOSOFIA;JUIZ DE FORA;2017;1;         2
08A-FILOSOFIA;JUIZ DE FORA;2017;3;         2
08B-FILOSOFIA;JUIZ DE FORA;2013;1;         1
08B-FILOSOFIA;JUIZ DE FORA;2013;3;         1
08B-FILOSOFIA;JUIZ DE FORA;2014;1;         1
08B-FILOSOFIA;JUIZ DE FORA;2014;3;         1
08B-FILOSOFIA;JUIZ DE FORA;2015;1;         3
08B-FILOSOFIA;JUIZ DE FORA;2015;3;         3
08B-FILOSOFIA;JUIZ DE FORA;2016;1;         2
08B-FILOSOFIA;JUIZ DE FORA;2016;3;         2
08B-FILOSOFIA;JUIZ DE FORA;2017;1;         4
08B-FILOSOFIA;JUIZ DE FORA;2017;3;         6
08B-FILOSOFIA;JUIZ DE FORA;2018;1;         3
08B-FILOSOFIA;JUIZ DE FORA;2018;3;         4
08B-FILOSOFIA;JUIZ DE FORA;2019;1;         1
08B-FILOSOFIA;JUIZ DE FORA;2019;3;         1
08B-FILOSOFIA;JUIZ DE FORA;2020;1;         3
08B-FILOSOFIA;JUIZ DE FORA;2020;3;         3
08B-FILOSOFIA;JUIZ DE FORA;2021;1;         5
08B-FILOSOFIA;JUIZ DE FORA;2021;3;         2
08B-FILOSOFIA;JUIZ DE FORA;2022;1;         2
08B-FILOSOFIA;JUIZ DE FORA;2022;3;         2
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2014;1;         4
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2014;3;         8
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2015;1;         9
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2015;3;        10
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2016;1;         9
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2016;3;         8
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2017;1;        10
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2017;3;        20
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2018;1;        19
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2018;3;        27
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2019;1;        20
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2019;3;        16
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2020;1;        12
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2020;3;        13
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2020;4;         2
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2021;1;        12
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2021;3;        18
08GV-NUTRIÇÃO;GOVERNADOR VALADARES;2022;1;        15
08L-FILOSOFIA;JUIZ DE FORA;2013;1;         1
08L-FILOSOFIA;JUIZ DE FORA;2016;3;         2
08L-FILOSOFIA;JUIZ DE FORA;2017;1;         1
08L-FILOSOFIA;JUIZ DE FORA;2017;3;         2
08L-FILOSOFIA;JUIZ DE FORA;2018;1;         3
08L-FILOSOFIA;JUIZ DE FORA;2018;3;         2
08L-FILOSOFIA;JUIZ DE FORA;2019;1;         2
